,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3688,E,3,5,79.431,40558.805,0.973,48,71171.298,213.366,621094.562,0.944,121768.889,53,310356.044,0.934,1324.5,56.365,1.017,21.014,19.968,22.75,236.181,1314.06,9490.983,18020943.008,1898.743,0.458,135.424,4,228.163,19.968,22.75,0.849,98.872,0,0,9,38
3689,E,3,6,128.231,58820.574,0.954,70,108835.943,246.427,598532.618,1.042,137185.237,68,506185.196,0.961,2418.0,52.089,0.943,18.386,12.869,7.814,207.451,2440.027,13172.195,19289453.748,1464.407,0.408,117.338,3,212.461,12.869,7.814,0.978,74.78,0,1,9,38
3690,E,3,7,232.695,114862.558,0.935,126,218125.868,444.688,1354013.876,1.001,264114.123,122,306487.365,0.826,1333.0,58.976,1.151,22.562,15.939,15.365,228.682,1340.236,12426.092,36783531.036,2960.185,0.23,233.562,5,401.908,15.939,15.365,1.051,111.372,0,1,9,38
3691,E,3,8,251.814,119414.36,0.894,101,374500.851,479.862,1553106.257,1.041,246331.657,113,297787.748,0.901,1191.5,59.151,1.061,22.321,25.403,26.256,250.758,1187.553,13041.049,21295863.357,1632.987,0.536,148.976,6,195.732,25.403,26.256,1.487,73.54,0,4,9,38
3692,E,3,9,67.918,36111.885,0.947,36,68375.257,205.338,496997.902,1.086,94135.276,50,298069.243,0.958,2396.5,38.852,0.896,13.589,24.078,22.91,115.133,2588.913,13777.827,16159705.097,1172.878,0.448,140.591,6,181.298,24.078,22.91,0.803,65.479,0,2,9,38
3693,E,3,10,47.215,27747.556,0.913,30,42814.257,369.271,1444960.161,0.87,74000.268,33,524707.029,0.936,1813.0,62.967,1.005,23.352,18.507,15.208,295.226,1777.304,8257.994,18938590.332,2293.364,0.355,175.526,4,284.856,18.507,15.208,0.945,119.165,0,2,9,38
3694,E,3,11,195.726,105447.949,0.924,78,285356.661,661.856,2531346.271,0.999,88502.488,42,511794.708,0.582,2432.0,65.862,1.075,19.266,15.315,15.504,201.007,2546.149,13453.609,24931054.544,1853.113,0.319,150.579,4,270.335,15.315,15.504,1.067,106.136,0,2,9,38
3695,E,3,12,7.711,4801.75,0.96,6,6079.444,174.495,405182.944,1.223,38075.825,21,552172.476,0.905,2324.5,57.793,1.01,21.839,18.85,16.585,240.617,2294.816,10230.885,14270029.342,1394.799,0.606,94.719,3,170.022,18.85,16.585,0.965,57.459,0,1,9,38
3696,E,3,13,22.921,10441.708,0.918,13,18672.668,88.832,224662.147,1.194,35251.806,19,393416.459,0.9,1920.5,53.945,0.994,20.62,10.821,11.071,208.507,1886.827,9783.84,9813485.412,1003.03,0.335,95.914,2,194.035,10.821,11.071,1.62,89.987,0,0,9,38
3697,E,3,14,144.392,56896.305,0.913,54,174045.359,579.151,1547497.591,1.067,152598.408,75,306150.205,0.862,1082.0,62.555,0.98,21.632,25.667,27.282,268.503,1140.212,11423.961,20241956.472,1771.886,0.442,171.041,7,224.36,25.667,27.282,0.831,83.71,0,3,9,38
3698,E,3,15,55.56,23569.521,0.808,28,47692.41,132.773,336621.573,0.996,49647.269,23,289140.1,0.811,2005.0,46.856,1.166,18.311,10.662,11.991,141.645,2041.298,9723.061,10058572.254,1034.507,0.296,104.626,2,209.62,10.662,11.991,1.003,95.969,0,0,9,38
